customer_id,Id,ActivityDate,TotalSteps, TotalDistance , TrackerDistance ,LoggedActivitiesDistance, VeryActiveDistance , ModeratelyActiveDistance , LightActiveDistance ,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,TotalActiveMinutes,ActivityLevel,DaysOfTheWeek
2912,4057192912,4/12/16,5394, 4.03 , 4.03 ,0,0, -   , 3.94 ,0,0,0,164,1276,2286,1440,Very Active,Tuesday
2912,4057192912,4/13/16,5974, 4.47 , 4.47 ,0,0, -   , 4.37 ,0,0,0,160,1280,2306,1440,Very Active,Wednesday
2912,4057192912,4/14/16,0, -   , -   ,0,0, -   , -   ,0,0,0,0,1440,1776,1440,Very Active,Thursday
2912,4057192912,4/15/16,3984, 2.95 , 2.95 ,0, 0.21 , 0.26 , 2.44 ,0,3,6,88,873,1527,970,Not Active,Friday
3577,4319703577,4/12/16,7753, 5.20 , 5.20 ,0,0, -   , -   ,0,0,0,0,1440,2115,1440,Very Active,Tuesday
3577,4319703577,4/13/16,8204, 5.50 , 5.50 ,0, 0.53 , 0.59 , 1.31 ,0,8,15,96,1234,2135,1353,Active,Wednesday
3577,4319703577,4/14/16,10210, 6.88 , 6.88 ,0, 0.11 , 0.33 , 6.44 ,0,1,9,339,589,2302,938,Not Active,Thursday
3577,4319703577,4/15/16,5664, 3.80 , 3.80 ,0,0, -   , 3.80 ,0,0,0,228,752,1985,980,Not Active,Friday
3577,4319703577,4/16/16,4744, 3.18 , 3.18 ,0,0, -   , 3.18 ,0,0,0,194,724,1884,918,Not Active,Saturday
3577,4319703577,4/17/16,29, 0.02 , 0.02 ,0,0, -   , 0.02 ,0,0,0,3,1363,1464,1366,Active,Sunday
3577,4319703577,4/18/16,2276, 1.55 , 1.55 ,0, 0.07 , 0.33 , 1.12 ,0,1,9,58,824,1632,892,Not Active,Monday
3577,4319703577,4/19/16,8925, 5.99 , 5.99 ,0,0, -   , 5.99 ,0,0,0,311,604,2200,915,Not Active,Tuesday
3577,4319703577,4/20/16,8954, 6.01 , 6.01 ,0,0, 0.68 , 5.31 ,0,0,18,306,671,2220,995,Not Active,Wednesday
3577,4319703577,4/21/16,3702, 2.48 , 2.48 ,0,0, -   , 0.35 ,0,0,0,34,1265,1792,1299,Active,Thursday
3577,4319703577,4/22/16,4500, 3.02 , 3.02 ,0, 0.06 , 0.81 , 2.15 ,0,1,19,176,709,1886,905,Not Active,Friday
3577,4319703577,4/23/16,4935, 3.31 , 3.31 ,0,0, -   , 3.31 ,0,0,0,233,546,1945,779,Not Active,Saturday
3577,4319703577,4/24/16,4081, 2.74 , 2.74 ,0, 0.06 , 0.20 , 2.47 ,0,1,5,191,692,1880,889,Not Active,Sunday
3577,4319703577,4/25/16,9259, 6.21 , 6.21 ,0,0, 0.28 , 5.93 ,0,0,8,390,544,2314,942,Not Active,Monday
3577,4319703577,4/26/16,9899, 6.64 , 6.64 ,0, 0.57 , 0.92 , 5.15 ,0,8,21,288,649,2236,966,Not Active,Tuesday
3577,4319703577,4/27/16,10780, 7.23 , 7.23 ,0, 0.41 , 1.92 , 4.91 ,0,6,47,300,680,2324,1033,Active,Wednesday
3577,4319703577,4/28/16,10817, 7.28 , 7.28 ,0, 1.01 , 0.33 , 5.94 ,0,13,8,359,552,2367,932,Not Active,Thursday
3577,4319703577,4/29/16,7990, 5.36 , 5.36 ,0, 0.45 , 0.79 , 4.12 ,0,6,18,289,624,2175,937,Not Active,Friday
3577,4319703577,4/30/16,8221, 5.52 , 5.52 ,0, 0.40 , 1.61 , 3.51 ,0,6,38,196,695,2092,935,Not Active,Saturday
3577,4319703577,5/1/16,1251, 0.84 , 0.84 ,0,0, -   , 0.84 ,0,0,0,67,836,1593,903,Not Active,Sunday
3577,4319703577,5/2/16,9261, 6.24 , 6.24 ,0,0, 0.44 , 5.71 ,0,0,11,344,585,2270,940,Not Active,Monday
3577,4319703577,5/3/16,9648, 6.47 , 6.47 ,0, 0.58 , 1.07 , 4.83 ,0,8,26,287,669,2235,990,Not Active,Tuesday
3577,4319703577,5/4/16,10429, 7.02 , 7.02 ,0, 0.59 , 0.58 , 5.85 ,0,8,13,313,1106,2282,1440,Very Active,Wednesday
3577,4319703577,5/5/16,13658, 9.49 , 9.49 ,0, 2.63 , 1.41 , 5.45 ,0,27,34,328,957,2530,1346,Active,Thursday
3577,4319703577,5/6/16,9524, 6.42 , 6.42 ,0, 0.41 , 0.47 , 5.46 ,0,6,11,314,692,2266,1023,Active,Friday
3577,4319703577,5/7/16,7937, 5.33 , 5.33 ,0, 0.19 , 1.05 , 4.08 ,0,3,28,279,586,2158,896,Not Active,Saturday
3577,4319703577,5/8/16,3672, 2.46 , 2.46 ,0,0, -   , 2.46 ,0,0,0,153,603,1792,756,Not Active,Sunday
3577,4319703577,5/9/16,10378, 6.96 , 6.96 ,0, 0.14 , 0.56 , 6.25 ,0,2,14,374,490,2345,880,Not Active,Monday
3577,4319703577,5/10/16,9487, 6.37 , 6.37 ,0, 0.21 , 0.46 , 5.70 ,0,3,12,329,555,2260,899,Not Active,Tuesday
3577,4319703577,5/11/16,9129, 6.13 , 6.13 ,0, 0.20 , 0.74 , 5.18 ,0,3,18,311,574,2232,906,Not Active,Wednesday
3577,4319703577,5/12/16,17, 0.01 , 0.01 ,0,0, -   , 0.01 ,0,0,0,2,0,257,2,Not Active,Thursday
1847,4388161847,4/12/16,10122, 7.78 , 7.78 ,0,0, -   , -   ,0,0,0,0,1440,2955,1440,Very Active,Tuesday
1847,4388161847,4/13/16,10993, 8.45 , 8.45 ,0, 0.06 , 0.63 , 3.88 ,0,1,14,150,1275,3092,1440,Very Active,Wednesday
1847,4388161847,4/14/16,8863, 6.82 , 6.82 ,0, 0.13 , 1.07 , 5.62 ,0,10,35,219,945,2998,1209,Active,Thursday
1847,4388161847,4/15/16,8758, 6.73 , 6.73 ,0,0, -   , 6.73 ,0,0,0,299,837,3066,1136,Active,Friday
1847,4388161847,4/16/16,6580, 5.06 , 5.06 ,0, 0.21 , 0.40 , 4.45 ,0,6,9,253,609,3073,877,Not Active,Saturday
1847,4388161847,4/17/16,4660, 3.58 , 3.58 ,0,0, -   , 3.58 ,0,0,0,201,721,2572,922,Not Active,Sunday
1847,4388161847,4/18/16,11009, 9.10 , 9.10 ,0, 3.56 , 0.40 , 5.14 ,0,27,8,239,1017,3274,1291,Active,Monday
1847,4388161847,4/19/16,10181, 7.83 , 7.83 ,0, 1.37 , 0.69 , 5.77 ,0,20,16,249,704,3015,989,Not Active,Tuesday
1847,4388161847,4/20/16,10553, 8.12 , 8.12 ,0, 1.10 , 1.72 , 5.29 ,0,19,42,228,696,3083,985,Not Active,Wednesday
1847,4388161847,4/21/16,10055, 7.73 , 7.73 ,0, 0.37 , 0.39 , 6.98 ,0,7,12,272,853,3069,1144,Active,Thursday
1847,4388161847,4/22/16,12139, 9.34 , 9.34 ,0, 3.30 , 1.11 , 4.92 ,0,77,25,220,945,3544,1267,Active,Friday
1847,4388161847,4/23/16,13236, 10.18 , 10.18 ,0, 4.50 , 0.32 , 5.35 ,0,58,5,215,749,3306,1027,Active,Saturday
1847,4388161847,4/24/16,10243, 7.88 , 7.88 ,0, 1.08 , 0.51 , 6.30 ,0,14,8,239,584,2885,845,Not Active,Sunday
1847,4388161847,4/25/16,12961, 9.97 , 9.97 ,0, 0.73 , 1.40 , 7.84 ,0,11,31,301,1054,3288,1397,Active,Monday
1847,4388161847,4/26/16,9461, 7.28 , 7.28 ,0, 0.94 , 1.06 , 5.27 ,0,14,23,224,673,2929,934,Not Active,Tuesday
1847,4388161847,4/27/16,11193, 8.61 , 8.61 ,0, 0.70 , 2.51 , 5.39 ,0,11,48,241,684,3074,984,Not Active,Wednesday
1847,4388161847,4/28/16,10074, 7.75 , 7.75 ,0, 1.29 , 0.43 , 6.03 ,0,19,9,234,878,2969,1140,Active,Thursday
1847,4388161847,4/29/16,9232, 7.10 , 7.10 ,0, 0.80 , 0.89 , 5.42 ,0,13,16,236,1175,2979,1440,Very Active,Friday
1847,4388161847,4/30/16,12533, 9.64 , 9.64 ,0, 0.70 , 2.00 , 6.94 ,0,14,43,300,537,3283,894,Not Active,Saturday
1847,4388161847,5/1/16,10255, 7.89 , 7.89 ,0, 1.01 , 0.68 , 6.20 ,0,12,15,241,579,2926,847,Not Active,Sunday
1847,4388161847,5/2/16,10096, 8.40 , 8.40 ,0, 3.77 , 0.08 , 4.55 ,0,33,4,204,935,3147,1176,Active,Monday
1847,4388161847,5/3/16,12727, 9.79 , 9.79 ,0, 1.13 , 0.78 , 7.88 ,0,18,18,306,984,3290,1326,Active,Tuesday
1847,4388161847,5/4/16,12375, 9.52 , 9.52 ,0, 2.79 , 0.93 , 5.80 ,0,35,21,251,632,3162,939,Not Active,Wednesday
1847,4388161847,5/5/16,9603, 7.38 , 7.38 ,0, 0.63 , 1.67 , 5.09 ,0,12,39,199,896,2899,1146,Active,Thursday
1847,4388161847,5/6/16,13175, 10.13 , 10.13 ,0, 2.11 , 2.09 , 5.93 ,0,33,45,262,1100,3425,1440,Very Active,Friday
1847,4388161847,5/7/16,22770, 17.54 , 17.54 ,0, 9.45 , 2.77 , 5.33 ,0,120,56,260,508,4022,944,Not Active,Saturday
1847,4388161847,5/8/16,17298, 14.38 , 14.38 ,0, 9.89 , 1.26 , 3.23 ,0,107,38,178,576,3934,899,Not Active,Sunday
1847,4388161847,5/9/16,10218, 7.86 , 7.86 ,0, 0.34 , 0.73 , 6.79 ,0,6,19,258,1020,3013,1303,Active,Monday
1847,4388161847,5/10/16,10299, 7.92 , 7.92 ,0, 0.81 , 0.65 , 6.46 ,0,13,14,267,648,3061,942,Not Active,Tuesday
1847,4388161847,5/11/16,10201, 7.84 , 7.84 ,0, 0.53 , 0.79 , 6.53 ,0,8,18,256,858,2954,1140,Active,Wednesday
1847,4388161847,5/12/16,3369, 2.59 , 2.59 ,0,0, -   , 2.59 ,0,0,0,108,825,1623,933,Not Active,Thursday
4986,4445114986,4/12/16,3276, 2.20 , 2.20 ,0,0, -   , 2.20 ,0,0,0,196,787,2113,983,Not Active,Tuesday
4986,4445114986,4/13/16,2961, 1.99 , 1.99 ,0,0, -   , 1.99 ,0,0,0,194,840,2095,1034,Active,Wednesday
4986,4445114986,4/14/16,3974, 2.67 , 2.67 ,0,0, -   , 2.67 ,0,0,0,231,717,2194,948,Not Active,Thursday
4986,4445114986,4/15/16,7198, 4.83 , 4.83 ,0,0, -   , 4.83 ,0,0,0,350,711,2496,1061,Active,Friday
4986,4445114986,4/16/16,3945, 2.65 , 2.65 ,0,0, -   , 2.65 ,0,0,0,225,716,2180,941,Not Active,Saturday
4986,4445114986,4/17/16,2268, 1.52 , 1.52 ,0,0, -   , 1.52 ,0,0,0,114,1219,1933,1333,Active,Sunday
4986,4445114986,4/18/16,6155, 4.24 , 4.24 ,0, 2.00 , 0.29 , 1.95 ,0,25,6,162,1247,2248,1440,Very Active,Monday
4986,4445114986,4/19/16,2064, 1.39 , 1.39 ,0,0, -   , 1.39 ,0,0,0,121,895,1954,1016,Active,Tuesday
4986,4445114986,4/20/16,2072, 1.39 , 1.39 ,0,0, -   , 1.39 ,0,0,0,137,841,1974,978,Not Active,Wednesday
4986,4445114986,4/21/16,3809, 2.56 , 2.56 ,0,0, -   , 2.54 ,0,0,0,215,756,2150,971,Not Active,Thursday
4986,4445114986,4/22/16,6831, 4.58 , 4.58 ,0,0, -   , 4.58 ,0,0,0,317,706,2432,1023,Active,Friday
4986,4445114986,4/23/16,4363, 2.93 , 2.93 ,0,0, -   , 2.93 ,0,0,0,201,1239,2149,1440,Very Active,Saturday
4986,4445114986,4/24/16,5002, 3.36 , 3.36 ,0,0, -   , 3.36 ,0,0,0,244,1196,2247,1440,Very Active,Sunday
4986,4445114986,4/25/16,3385, 2.27 , 2.27 ,0,0, -   , 2.27 ,0,0,0,179,916,2070,1095,Active,Monday
4986,4445114986,4/26/16,6326, 4.41 , 4.41 ,0, 2.41 , 0.04 , 1.96 ,0,29,1,180,839,2291,1049,Active,Tuesday
4986,4445114986,4/27/16,7243, 5.03 , 5.03 ,0, 2.62 , 0.03 , 2.38 ,0,32,1,194,839,2361,1066,Active,Wednesday
4986,4445114986,4/28/16,4493, 3.01 , 3.01 ,0,0, -   , 3.01 ,0,0,0,236,762,2203,998,Not Active,Thursday
4986,4445114986,4/29/16,4676, 3.14 , 3.14 ,0,0, -   , 3.13 ,0,0,0,226,1106,2196,1332,Active,Friday
4986,4445114986,4/30/16,6222, 4.18 , 4.18 ,0,0, -   , 4.18 ,0,0,0,290,797,2363,1087,Active,Saturday
4986,4445114986,5/1/16,5232, 3.51 , 3.51 ,0,0, -   , 3.51 ,0,0,0,240,741,2246,981,Not Active,Sunday
4986,4445114986,5/2/16,6910, 4.75 , 4.75 ,0, 2.21 , 0.19 , 2.35 ,0,27,4,200,667,2336,898,Not Active,Monday
4986,4445114986,5/3/16,7502, 5.18 , 5.18 ,0, 2.48 , 0.11 , 2.58 ,0,30,2,233,725,2421,990,Not Active,Tuesday
4986,4445114986,5/4/16,2923, 1.96 , 1.96 ,0,0, -   , 1.96 ,0,0,0,180,897,2070,1077,Active,Wednesday
4986,4445114986,5/5/16,3800, 2.55 , 2.55 ,0, 0.12 , 0.24 , 2.18 ,0,2,6,185,734,2120,927,Not Active,Thursday
4986,4445114986,5/6/16,4514, 3.03 , 3.03 ,0,0, -   , 3.03 ,0,0,0,229,809,2211,1038,Active,Friday
4986,4445114986,5/7/16,5183, 3.59 , 3.59 ,0, 2.13 , 0.19 , 1.25 ,0,26,4,108,866,2123,1004,Active,Saturday
4986,4445114986,5/8/16,7303, 4.90 , 4.90 ,0,0, 0.25 , 4.65 ,0,0,8,308,733,2423,1049,Active,Sunday
4986,4445114986,5/9/16,5275, 3.54 , 3.54 ,0,0, -   , 3.54 ,0,0,0,266,641,2281,907,Not Active,Monday
4986,4445114986,5/10/16,3915, 2.63 , 2.63 ,0,0, -   , 2.63 ,0,0,0,231,783,2181,1014,Active,Tuesday
4986,4445114986,5/11/16,9105, 6.11 , 6.11 ,0, 2.25 , 1.00 , 2.86 ,0,34,22,232,622,2499,910,Not Active,Wednesday
4986,4445114986,5/12/16,768, 0.52 , 0.52 ,0,0, -   , 0.52 ,0,0,0,58,380,1212,438,Not Active,Thursday
9924,4558609924,4/12/16,5135, 3.39 , 3.39 ,0,0, -   , 3.39 ,0,0,0,318,1122,1909,1440,Very Active,Tuesday
9924,4558609924,4/13/16,4978, 3.29 , 3.29 ,0, 1.24 , 0.44 , 1.61 ,0,19,7,127,1287,1722,1440,Very Active,Wednesday
9924,4558609924,4/14/16,6799, 4.49 , 4.49 ,0,0, -   , 4.49 ,0,0,0,279,1161,1922,1440,Very Active,Thursday
9924,4558609924,4/15/16,7795, 5.15 , 5.15 ,0, 0.59 , 0.84 , 3.73 ,0,17,30,262,1131,2121,1440,Very Active,Friday
9924,4558609924,4/16/16,7289, 4.82 , 4.82 ,0, 0.55 , 0.75 , 3.50 ,0,8,12,308,1112,1997,1440,Very Active,Saturday
9924,4558609924,4/17/16,9634, 6.40 , 6.40 ,0, 0.55 , 1.14 , 4.71 ,0,7,19,304,1110,2117,1440,Very Active,Sunday
9924,4558609924,4/18/16,8940, 5.91 , 5.91 ,0, 0.98 , 0.93 , 4.00 ,0,14,15,331,1080,2116,1440,Very Active,Monday
9924,4558609924,4/19/16,5401, 3.57 , 3.57 ,0, 0.05 , 0.36 , 3.16 ,0,1,9,248,1182,1876,1440,Very Active,Tuesday
9924,4558609924,4/20/16,4803, 3.17 , 3.17 ,0,0, -   , 3.17 ,0,0,0,222,1218,1788,1440,Very Active,Wednesday
9924,4558609924,4/21/16,13743, 9.08 , 9.08 ,0, 0.42 , 0.97 , 7.70 ,0,6,21,432,844,2486,1303,Active,Thursday
9924,4558609924,4/22/16,9601, 6.35 , 6.35 ,0, 1.37 , 1.50 , 3.47 ,0,20,25,273,1122,2094,1440,Very Active,Friday
9924,4558609924,4/23/16,6890, 4.55 , 4.55 ,0, 0.34 , 0.20 , 4.01 ,0,5,5,308,1122,2085,1440,Very Active,Saturday
9924,4558609924,4/24/16,8563, 5.66 , 5.66 ,0,0, -   , 5.65 ,0,0,0,395,1045,2173,1440,Very Active,Sunday
9924,4558609924,4/25/16,8095, 5.35 , 5.35 ,0, 0.59 , 0.25 , 4.51 ,0,18,10,340,993,2225,1361,Active,Monday
9924,4558609924,4/26/16,9148, 6.05 , 6.05 ,0, 0.43 , 2.03 , 3.59 ,0,12,41,283,1062,2223,1398,Active,Tuesday
9924,4558609924,4/27/16,9557, 6.32 , 6.32 ,0, 1.96 , 0.89 , 3.46 ,0,27,14,312,1087,2098,1440,Very Active,Wednesday
9924,4558609924,4/28/16,9451, 6.25 , 6.25 ,0, 0.02 , 0.27 , 5.95 ,0,1,11,367,985,2185,1364,Active,Thursday
9924,4558609924,4/29/16,7833, 5.18 , 5.18 ,0, 1.02 , 1.85 , 2.31 ,0,15,29,197,1096,1918,1337,Active,Friday
9924,4558609924,4/30/16,10319, 6.82 , 6.82 ,0, 0.47 , 1.89 , 4.46 ,0,7,29,293,1111,2105,1440,Very Active,Saturday
9924,4558609924,5/1/16,3428, 2.27 , 2.27 ,0,0, -   , 2.27 ,0,0,0,190,1121,1692,1311,Active,Sunday
9924,4558609924,5/2/16,7891, 5.22 , 5.22 ,0,0, -   , 5.22 ,0,0,0,383,1057,2066,1440,Very Active,Monday
9924,4558609924,5/3/16,5267, 3.48 , 3.48 ,0, 0.60 , 0.28 , 2.60 ,0,21,10,237,1172,1953,1440,Very Active,Tuesday
9924,4558609924,5/4/16,5232, 3.46 , 3.46 ,0,0, -   , 3.46 ,0,0,0,252,1188,1842,1440,Very Active,Wednesday
9924,4558609924,5/5/16,10611, 7.01 , 7.01 ,0, 1.01 , 0.50 , 5.51 ,0,14,8,370,1048,2262,1440,Very Active,Thursday
9924,4558609924,5/6/16,3755, 2.48 , 2.48 ,0,0, -   , 2.48 ,0,0,0,202,1238,1722,1440,Very Active,Friday
9924,4558609924,5/7/16,8237, 5.44 , 5.44 ,0, 1.61 , 1.00 , 2.83 ,0,23,16,233,1116,1973,1388,Active,Saturday
9924,4558609924,5/8/16,6543, 4.33 , 4.33 ,0, 1.80 , 0.50 , 2.02 ,0,66,35,238,1019,2666,1358,Active,Sunday
9924,4558609924,5/9/16,11451, 7.57 , 7.57 ,0, 0.43 , 1.62 , 5.52 ,0,6,30,339,1065,2223,1440,Very Active,Monday
9924,4558609924,5/10/16,6435, 4.25 , 4.25 ,0, 0.74 , 1.12 , 2.39 ,0,11,18,220,1191,1889,1440,Very Active,Tuesday
9924,4558609924,5/11/16,9108, 6.02 , 6.02 ,0, 0.26 , 1.82 , 3.94 ,0,4,31,324,1081,2131,1440,Very Active,Wednesday
9924,4558609924,5/12/16,6307, 4.17 , 4.17 ,0,0, -   , 4.17 ,0,0,0,247,736,1452,983,Not Active,Thursday
1684,4702921684,4/12/16,7213, 5.88 , 5.88 ,0,0, -   , 5.85 ,0,0,0,263,718,2947,981,Not Active,Tuesday
1684,4702921684,4/13/16,6877, 5.58 , 5.58 ,0,0, -   , 5.58 ,0,0,0,258,777,2898,1035,Active,Wednesday
1684,4702921684,4/14/16,7860, 6.37 , 6.37 ,0,0, -   , 6.37 ,0,0,0,271,772,2984,1043,Active,Thursday
1684,4702921684,4/15/16,6506, 5.28 , 5.28 ,0, 0.07 , 0.42 , 4.79 ,0,1,8,256,944,2896,1209,Active,Friday
1684,4702921684,4/16/16,11140, 9.03 , 9.03 ,0, 0.24 , 1.25 , 7.54 ,0,3,24,335,556,3328,918,Not Active,Saturday
1684,4702921684,4/17/16,12692, 10.29 , 10.29 ,0, 0.96 , 3.46 , 5.88 ,0,12,66,302,437,3394,817,Not Active,Sunday
1684,4702921684,4/18/16,9105, 7.38 , 7.38 ,0, 1.82 , 1.49 , 4.07 ,0,22,30,191,890,3013,1133,Active,Monday
1684,4702921684,4/19/16,6708, 5.44 , 5.44 ,0, 0.88 , 0.37 , 4.19 ,0,10,8,179,757,2812,954,Not Active,Tuesday
1684,4702921684,4/20/16,8793, 7.13 , 7.13 ,0, 0.16 , 1.23 , 5.73 ,0,2,29,260,717,3061,1008,Active,Wednesday
1684,4702921684,4/21/16,6530, 5.30 , 5.30 ,0, 0.31 , 2.05 , 2.94 ,0,4,41,144,901,2729,1090,Active,Thursday
1684,4702921684,4/22/16,1664, 1.35 , 1.35 ,0,0, -   , 1.35 ,0,0,0,72,1341,2241,1413,Very Active,Friday
1684,4702921684,4/23/16,15126, 12.27 , 12.27 ,0, 0.76 , 3.24 , 8.27 ,0,9,66,408,469,3691,952,Not Active,Saturday
1684,4702921684,4/24/16,15050, 12.22 , 12.22 ,0, 1.20 , 5.12 , 5.88 ,0,15,95,281,542,3538,933,Not Active,Sunday
1684,4702921684,4/25/16,9167, 7.43 , 7.43 ,0, 0.49 , 0.82 , 6.11 ,0,6,15,270,730,3064,1021,Active,Monday
1684,4702921684,4/26/16,6108, 4.95 , 4.95 ,0, 0.07 , 0.35 , 4.54 ,0,1,8,216,765,2784,990,Not Active,Tuesday
1684,4702921684,4/27/16,7047, 5.72 , 5.72 ,0, 0.09 , 0.80 , 4.78 ,0,1,16,238,733,2908,988,Not Active,Wednesday
1684,4702921684,4/28/16,9023, 7.32 , 7.32 ,0, 1.13 , 0.42 , 5.77 ,0,14,9,232,738,3033,993,Not Active,Thursday
1684,4702921684,4/29/16,9930, 8.05 , 8.05 ,0, 1.06 , 0.92 , 6.07 ,0,12,19,267,692,3165,990,Not Active,Friday
1684,4702921684,4/30/16,10144, 8.23 , 8.23 ,0, 0.32 , 2.03 , 5.88 ,0,4,36,263,728,3115,1031,Active,Saturday
1684,4702921684,5/1/16,0, -   , -   ,0,0, -   , -   ,0,0,0,0,1440,2017,1440,Very Active,Sunday
1684,4702921684,5/2/16,7245, 5.92 , 5.92 ,0, 0.38 , 1.74 , 3.76 ,0,5,40,195,1131,2859,1371,Active,Monday
1684,4702921684,5/3/16,9454, 7.67 , 7.67 ,0,0, -   , 7.67 ,0,0,0,313,729,3145,1042,Active,Tuesday
1684,4702921684,5/4/16,8161, 6.62 , 6.62 ,0, 0.34 , 0.73 , 5.54 ,0,4,15,251,757,3004,1027,Active,Wednesday
1684,4702921684,5/5/16,8614, 6.99 , 6.99 ,0, 0.67 , 0.22 , 6.09 ,0,8,5,241,745,3006,999,Not Active,Thursday
1684,4702921684,5/6/16,6943, 5.63 , 5.63 ,0, 0.08 , 0.66 , 4.87 ,0,1,16,207,682,2859,906,Not Active,Friday
1684,4702921684,5/7/16,14370, 11.65 , 11.65 ,0, 0.37 , 2.31 , 8.97 ,0,5,46,439,577,3683,1067,Active,Saturday
1684,4702921684,5/8/16,12857, 10.43 , 10.43 ,0, 0.68 , 6.21 , 3.54 ,0,9,125,192,1019,3287,1345,Active,Sunday
1684,4702921684,5/9/16,8232, 6.68 , 6.68 ,0,0, 0.57 , 6.10 ,0,0,12,253,746,2990,1011,Active,Monday
1684,4702921684,5/10/16,10613, 8.61 , 8.61 ,0, 0.08 , 1.88 , 6.65 ,0,1,37,262,701,3172,1001,Active,Tuesday
1684,4702921684,5/11/16,9810, 7.96 , 7.96 ,0, 0.78 , 2.16 , 4.98 ,0,10,41,235,784,3069,1070,Active,Wednesday
1684,4702921684,5/12/16,2752, 2.23 , 2.23 ,0,0, -   , 2.23 ,0,0,0,68,241,1240,309,Not Active,Thursday
7443,5553957443,4/12/16,11596, 7.57 , 7.57 ,0, 1.37 , 0.79 , 5.41 ,0,19,13,277,767,2026,1076,Active,Tuesday
7443,5553957443,4/13/16,4832, 3.16 , 3.16 ,0,0, -   , 3.16 ,0,0,0,226,647,1718,873,Not Active,Wednesday
7443,5553957443,4/14/16,17022, 11.12 , 11.12 ,0, 4.00 , 2.45 , 4.67 ,0,61,41,256,693,2324,1051,Active,Thursday
7443,5553957443,4/15/16,16556, 10.86 , 10.86 ,0, 4.16 , 1.98 , 4.71 ,0,58,38,239,689,2254,1024,Active,Friday
7443,5553957443,4/16/16,5771, 3.77 , 3.77 ,0,0, -   , 3.77 ,0,0,0,288,521,1831,809,Not Active,Saturday
7443,5553957443,4/17/16,655, 0.43 , 0.43 ,0,0, -   , 0.43 ,0,0,0,46,943,1397,989,Not Active,Sunday
7443,5553957443,4/18/16,3727, 2.43 , 2.43 ,0,0, -   , 2.43 ,0,0,0,206,622,1683,828,Not Active,Monday
7443,5553957443,4/19/16,15482, 10.11 , 10.11 ,0, 4.28 , 1.66 , 4.18 ,0,69,28,249,756,2284,1102,Active,Tuesday
7443,5553957443,4/20/16,2713, 1.77 , 1.77 ,0,0, -   , 1.77 ,0,0,0,148,598,1570,746,Not Active,Wednesday
7443,5553957443,4/21/16,12346, 8.06 , 8.06 ,0, 2.95 , 2.16 , 2.96 ,0,47,42,177,801,2066,1067,Active,Thursday
7443,5553957443,4/22/16,11682, 7.63 , 7.63 ,0, 1.38 , 0.63 , 5.60 ,0,25,16,270,781,2105,1092,Active,Friday
7443,5553957443,4/23/16,4112, 2.69 , 2.69 ,0,0, -   , 2.68 ,0,0,0,272,443,1776,715,Not Active,Saturday
7443,5553957443,4/24/16,1807, 1.18 , 1.18 ,0,0, -   , 1.18 ,0,0,0,104,582,1507,686,Not Active,Sunday
7443,5553957443,4/25/16,10946, 7.19 , 7.19 ,0, 2.93 , 0.57 , 3.69 ,0,51,11,201,732,2033,995,Not Active,Monday
7443,5553957443,4/26/16,11886, 7.76 , 7.76 ,0, 2.37 , 0.93 , 4.46 ,0,40,18,238,750,2093,1046,Active,Tuesday
7443,5553957443,4/27/16,10538, 6.88 , 6.88 ,0, 1.14 , 1.00 , 4.74 ,0,16,16,206,745,1922,983,Not Active,Wednesday
7443,5553957443,4/28/16,11393, 7.63 , 7.63 ,0, 3.71 , 0.75 , 3.17 ,0,49,13,165,727,1999,954,Not Active,Thursday
7443,5553957443,4/29/16,12764, 8.33 , 8.33 ,0, 2.79 , 0.64 , 4.91 ,0,46,15,270,709,2169,1040,Active,Friday
7443,5553957443,4/30/16,1202, 0.78 , 0.78 ,0,0, -   , 0.78 ,0,0,0,84,506,1463,590,Not Active,Saturday
7443,5553957443,5/1/16,5164, 3.37 , 3.37 ,0,0, -   , 3.37 ,0,0,0,237,436,1747,673,Not Active,Sunday
7443,5553957443,5/2/16,9769, 6.38 , 6.38 ,0, 1.06 , 0.41 , 4.90 ,0,23,9,227,724,1996,983,Not Active,Monday
7443,5553957443,5/3/16,12848, 8.39 , 8.39 ,0, 1.50 , 1.20 , 5.68 ,0,26,29,247,812,2116,1114,Active,Tuesday
7443,5553957443,5/4/16,4249, 2.77 , 2.77 ,0,0, -   , 2.77 ,0,0,0,224,651,1698,875,Not Active,Wednesday
7443,5553957443,5/5/16,14331, 9.51 , 9.51 ,0, 3.43 , 1.66 , 4.43 ,0,44,29,241,692,2156,1006,Active,Thursday
7443,5553957443,5/6/16,9632, 6.29 , 6.29 ,0, 1.52 , 0.54 , 4.23 ,0,21,9,229,761,1916,1020,Active,Friday
7443,5553957443,5/7/16,1868, 1.22 , 1.22 ,0,0, -   , 1.22 ,0,0,0,96,902,1494,998,Not Active,Saturday
7443,5553957443,5/8/16,6083, 4.00 , 4.00 ,0, 0.22 , 0.47 , 3.30 ,0,3,8,210,505,1762,726,Not Active,Sunday
7443,5553957443,5/9/16,11611, 7.58 , 7.58 ,0, 2.13 , 0.89 , 4.56 ,0,59,22,251,667,2272,999,Not Active,Monday
7443,5553957443,5/10/16,16358, 10.71 , 10.71 ,0, 3.87 , 1.61 , 5.20 ,0,61,40,265,707,2335,1073,Active,Tuesday
